9.993750000000000133e-01,1.295336754992604256e-03
9.991250000000000409e-01,1.295336754992604256e-03
9.989999999999999991e-01,1.295336754992604256e-03
9.989999999999999991e-01,1.295336754992604256e-03
9.995000000000000551e-01,1.295336754992604256e-03
9.991250000000000409e-01,1.295336754992604256e-03
9.991250000000000409e-01,1.295336754992604256e-03
9.982499999999999707e-01,1.295336754992604256e-03
9.992499999999999716e-01,1.295336754992604256e-03
9.978749999999999565e-01,1.295336754992604256e-03
