9.993750000000000133e-01,1.295336754992604256e-03
9.993750000000000133e-01,1.295336754992604256e-03
9.992499999999999716e-01,1.295336754992604256e-03
9.993750000000000133e-01,1.295336754992604256e-03
9.993750000000000133e-01,1.295336754992604256e-03
9.993750000000000133e-01,1.295336754992604256e-03
9.992499999999999716e-01,1.295336754992604256e-03
9.993750000000000133e-01,1.295336754992604256e-03
9.993750000000000133e-01,1.295336754992604256e-03
9.993750000000000133e-01,1.295336754992604256e-03
